Mês,Empresa,Linha,Qtd_Viagens,Ano,Data,Inteira,Estudante,Gratuidade,Social,Integracao,Qtd_Passageiros,Eficiencia
June,GUANABARA - URB,75,489,2020,2020-06-01,12816,2243,2222,621,803,18705,38.25153374233129
June,GUANABARA - URB,76,17,2020,2020-06-01,300,49,107,27,29,512,30.11764705882353
June,GUANABARA - URB,77,1471,2020,2020-06-01,36197,4104,3752,1019,3559,48631,33.059823249490144
June,GUANABARA - URB,79,1361,2020,2020-06-01,34282,5221,4598,985,3799,48885,35.91844232182219
June,GUANABARA - URB,84,1184,2020,2020-06-01,31887,4295,5470,1449,3622,46723,39.46199324324324
June,GUANABARA - URB,101,2,2020,2020-06-01,2,0,2,2,0,6,3.0
June,GUANABARA - URB,1029,396,2020,2020-06-01,9560,1179,1161,294,1020,13214,33.36868686868687
June,GUANABARA - URB,1516,939,2020,2020-06-01,22988,3050,4264,1276,1818,33396,35.56549520766773
June,GUANABARA - URB,1778,358,2020,2020-06-01,13823,1910,2519,747,1200,20199,56.42178770949721
June,GUANABARA - URB,6443,359,2020,2020-06-01,11101,1647,1898,463,719,15828,44.089136490250695
June,GUANABARA - URB,7501,4,2020,2020-06-01,221,39,46,18,16,340,85.0
June,REUNIDAS,7,1451,2020,2020-06-01,36486,4588,4339,1020,3672,50105,34.53135768435562
June,REUNIDAS,26,833,2020,2020-06-01,16532,2014,1863,449,2730,23588,28.31692677070828
June,REUNIDAS,27,1038,2020,2020-06-01,22729,3437,4819,1324,1551,33860,32.62042389210019
June,REUNIDAS,35,874,2020,2020-06-01,18741,2629,3516,868,2381,28135,32.19107551487414
June,REUNIDAS,68,436,2020,2020-06-01,7521,907,1198,290,700,10616,24.34862385321101
June,REUNIDAS,73,2407,2020,2020-06-01,70694,8445,8085,2170,10841,100235,41.64312422102202
June,REUNIDAS,1029,1106,2020,2020-06-01,29082,3659,4223,1046,3096,41106,37.166365280289334
June,REUNIDAS,6443,329,2020,2020-06-01,13251,1784,2213,546,1195,18989,57.71732522796353
June,REUNIDAS,7847,1004,2020,2020-06-01,21781,3170,3410,919,2005,31285,31.160358565737052
June,SANTA MARIA - URB,24,1039,2020,2020-06-01,16121,2408,2899,826,2665,24919,23.98363811357074
June,SANTA MARIA - URB,36,9,2020,2020-06-01,33,5,24,7,1,70,7.777777777777778
June,SANTA MARIA - URB,37,953,2020,2020-06-01,12072,1786,2238,653,2568,19317,20.269674711437567
June,SANTA MARIA - URB,38,2277,2020,2020-06-01,64210,10018,19429,5175,5610,104442,45.86824769433465
June,SANTA MARIA - URB,39,984,2020,2020-06-01,12883,1586,1808,489,1922,18688,18.991869918699187
June,SANTA MARIA - URB,46,914,2020,2020-06-01,15678,2117,1750,636,3129,23310,25.50328227571116
June,SANTA MARIA - URB,54,1429,2020,2020-06-01,23968,3311,4595,1596,4382,37852,26.488453463960813
June,SANTA MARIA - URB,56,439,2020,2020-06-01,3615,395,451,171,601,5233,11.920273348519363
June,SANTA MARIA - URB,83,525,2020,2020-06-01,9455,1031,1140,280,360,12266,23.363809523809525
June,SANTA MARIA - URB,331,459,2020,2020-06-01,7237,1040,954,238,669,10138,22.08714596949891
June,SANTA MARIA - URB,411,136,2020,2020-06-01,2078,377,472,127,362,3416,25.11764705882353
June,VIA SUL - URB,50,2002,2020,2020-06-01,53916,7033,7466,1935,7425,77775,38.84865134865135
June,VIA SUL - URB,51,862,2020,2020-06-01,12396,2161,2260,698,2007,19522,22.647331786542924
June,VIA SUL - URB,52,845,2020,2020-06-01,11534,1955,3183,1010,1783,19465,23.035502958579883
June,VIA SUL - URB,65,206,2020,2020-06-01,2378,370,439,128,337,3652,17.728155339805824
July,CONCEIÇÃO,21,2220,2020,2020-07-01,48237,7171,12034,3082,3711,74235,33.439189189189186
July,CONCEIÇÃO,30,985,2020,2020-07-01,17214,2163,2768,742,2318,25205,25.588832487309645
July,CONCEIÇÃO,31,953,2020,2020-07-01,20649,2681,3108,787,2597,29822,31.292759706190974
July,CONCEIÇÃO,41,786,2020,2020-07-01,11741,1695,1788,536,2355,18115,23.047073791348602
July,CONCEIÇÃO,59,1488,2020,2020-07-01,35460,5680,9604,2451,3216,56411,37.910618279569896
July,CONCEIÇÃO,63,1247,2020,2020-07-01,35353,4763,6266,1467,3434,51283,41.12510024057739
July,CONCEIÇÃO,76,674,2020,2020-07-01,15632,2112,3288,631,1636,23299,34.568249258160236
July,CONCEIÇÃO,83,705,2020,2020-07-01,13662,1591,1777,420,595,18045,25.595744680851062
July,CONCEIÇÃO,411,670,2020,2020-07-01,13078,2569,2668,682,2063,21060,31.432835820895523
July,CONCEIÇÃO,599,868,2020,2020-07-01,15856,2913,3460,446,2609,25284,29.129032258064516
July,CONCEIÇÃO,2271,1534,2020,2020-07-01,35961,5166,9910,2473,2280,55790,36.36897001303781
July,CONCEIÇÃO,6301,504,2020,2020-07-01,13415,1697,1964,506,1487,19069,37.83531746031746
July,DUNAS - URB,33,2525,2020,2020-07-01,96956,13878,12629,3010,13400,139873,55.39524752475248
July,DUNAS - URB,40,2544,2020,2020-07-01,84047,13640,20382,5832,8420,132321,52.012971698113205
July,DUNAS - URB,331,302,2020,2020-07-01,7553,1128,1108,309,795,10893,36.06953642384106
July,DUNAS - URB,411,366,2020,2020-07-01,7369,1318,1569,410,1573,12239,33.439890710382514
July,GUANABARA - URB,2,1326,2020,2020-07-01,34728,4412,4668,1269,3558,48635,36.677978883861236
July,GUANABARA - URB,4,1065,2020,2020-07-01,24241,3067,2393,765,2404,32870,30.863849765258216
July,GUANABARA - URB,5,47,2020,2020-07-01,1028,165,165,60,52,1470,31.27659574468085
July,GUANABARA - URB,8,2109,2020,2020-07-01,68770,8704,12228,2829,12766,105297,49.92745376955903
July,GUANABARA - URB,19,404,2020,2020-07-01,11535,1529,3996,1244,751,19055,47.165841584158414
July,GUANABARA - URB,60,1948,2020,2020-07-01,61140,8444,8310,2236,5763,85893,44.0929158110883
July,GUANABARA - URB,64,1553,2020,2020-07-01,57453,8373,10795,3355,3941,83917,54.03541532517708
July,GUANABARA - URB,67,825,2020,2020-07-01,32318,4443,5255,1792,1345,45153,54.730909090909094
July,GUANABARA - URB,70,803,2020,2020-07-01,30919,4165,5274,1600,1652,43610,54.308841843088416
July,GUANABARA - URB,72,1350,2020,2020-07-01,37393,4645,3979,1171,3841,51029,37.79925925925926
July,GUANABARA - URB,75,655,2020,2020-07-01,22264,4033,3599,1009,1300,32205,49.16793893129771
July,GUANABARA - URB,76,1,2020,2020-07-01,0,0,0,0,0,0,0.0
July,GUANABARA - URB,77,1910,2020,2020-07-01,50335,6164,5163,1388,5773,68823,36.03298429319372
July,GUANABARA - URB,79,1807,2020,2020-07-01,49153,7916,6279,1459,5382,70189,38.842833425567235
July,GUANABARA - URB,84,1791,2020,2020-07-01,51646,7414,8500,2250,6424,76234,42.565047459519825
July,GUANABARA - URB,101,1,2020,2020-07-01,0,0,0,0,0,0,0.0
July,GUANABARA - URB,593,173,2020,2020-07-01,480,103,149,35,37,804,4.6473988439306355
July,GUANABARA - URB,1029,566,2020,2020-07-01,14486,1924,1858,474,1574,20316,35.89399293286219
July,GUANABARA - URB,1516,1303,2020,2020-07-01,38303,5441,7032,2209,2788,55773,42.80353031465848
July,GUANABARA - URB,1778,549,2020,2020-07-01,24108,3405,4420,1401,1980,35314,64.32422586520947
July,GUANABARA - URB,6443,559,2020,2020-07-01,19500,3054,3286,888,1306,28034,50.150268336314845
July,GUANABARA - URB,7501,9,2020,2020-07-01,504,94,90,27,29,744,82.66666666666667
July,REUNIDAS,7,1932,2020,2020-07-01,53380,6993,5955,1486,4909,72723,37.641304347826086
July,REUNIDAS,26,1337,2020,2020-07-01,29600,3878,3308,893,4819,42498,31.786088257292445
July,REUNIDAS,27,1472,2020,2020-07-01,39414,6529,7537,2167,2526,58173,39.51970108695652
July,REUNIDAS,35,1392,2020,2020-07-01,34315,5546,6747,1732,4361,52701,37.859913793103445
July,REUNIDAS,68,607,2020,2020-07-01,13006,1555,1892,424,1031,17908,29.502471169686984
July,REUNIDAS,73,3325,2020,2020-07-01,106682,13526,12159,3208,16959,152534,45.87488721804511
July,REUNIDAS,1029,1518,2020,2020-07-01,43755,5895,6234,1599,5275,62758,41.342555994729906
July,REUNIDAS,6443,510,2020,2020-07-01,24216,3871,4008,1105,1961,35161,68.94313725490196
July,REUNIDAS,7847,1673,2020,2020-07-01,40012,6393,6950,1941,3703,58999,35.26539151225344
July,SANTA MARIA - URB,24,1461,2020,2020-07-01,27197,4402,4639,1482,4543,42263,28.927446954141
July,SANTA MARIA - URB,36,229,2020,2020-07-01,1871,290,631,209,122,3123,13.637554585152838
July,SANTA MARIA - URB,37,1542,2020,2020-07-01,23473,3761,4256,1228,4586,37304,24.19195849546044
July,SANTA MARIA - URB,38,3126,2020,2020-07-01,101911,17492,29926,8360,8988,166677,53.31957773512476
July,SANTA MARIA - URB,39,1598,2020,2020-07-01,23688,3461,3442,947,3528,35066,21.943679599499376
July,SANTA MARIA - URB,44,1,2020,2020-07-01,0,0,0,0,0,0,0.0
July,SANTA MARIA - URB,46,1343,2020,2020-07-01,26095,3990,3082,1121,5141,39429,29.358897989575578
July,SANTA MARIA - URB,48,4,2020,2020-07-01,144,32,32,13,21,242,60.5
July,SANTA MARIA - URB,54,1946,2020,2020-07-01,37327,5849,6917,2527,6812,59432,30.540596094552928
July,SANTA MARIA - URB,56,525,2020,2020-07-01,5647,717,596,242,1098,8300,15.80952380952381
July,SANTA MARIA - URB,66,1,2020,2020-07-01,0,0,0,0,0,0,0.0
July,SANTA MARIA - URB,83,799,2020,2020-07-01,15737,1787,1907,444,682,20557,25.728410513141426
July,SANTA MARIA - URB,331,702,2020,2020-07-01,14282,2229,1748,469,1417,20145,28.696581196581196
July,SANTA MARIA - URB,411,267,2020,2020-07-01,5512,1020,935,239,730,8436,31.59550561797753
July,SANTA MARIA - URB,412,7,2020,2020-07-01,213,51,56,9,33,362,51.714285714285715
July,VIA SUL - URB,50,2749,2020,2020-07-01,78451,10849,10520,2768,10863,113451,41.26991633321208
July,VIA SUL - URB,51,1339,2020,2020-07-01,22217,3935,3970,1230,3602,34954,26.104555638536223
July,VIA SUL - URB,52,1325,2020,2020-07-01,22462,4001,5740,1960,3493,37656,28.419622641509434
July,VIA SUL - URB,65,308,2020,2020-07-01,3930,672,705,202,537,6046,19.62987012987013
August,CONCEIÇÃO,21,2357,2020,2020-08-01,57713,9281,14371,4078,4175,89618,38.02206194314807
August,CONCEIÇÃO,30,969,2020,2020-08-01,19081,2373,3300,975,2373,28102,29.001031991744068
August,CONCEIÇÃO,31,919,2020,2020-08-01,22152,3127,3334,960,2768,32341,35.191512513601744
August,CONCEIÇÃO,41,720,2020,2020-08-01,12606,2067,2005,621,2430,19729,27.40138888888889
August,CONCEIÇÃO,59,1681,2020,2020-08-01,43153,6845,11384,3065,4034,68481,40.73825104104699
August,CONCEIÇÃO,63,1304,2020,2020-08-01,44882,7162,7735,1985,4443,66207,50.772239263803684
August,CONCEIÇÃO,76,635,2020,2020-08-01,17329,2445,3540,739,1651,25704,40.47874015748032
August,CONCEIÇÃO,83,717,2020,2020-08-01,18121,2353,2160,535,722,23891,33.3207810320781
August,CONCEIÇÃO,411,653,2020,2020-08-01,14459,2888,2884,785,2153,23169,35.480857580398165
August,CONCEIÇÃO,587,93,2020,2020-08-01,283,53,163,17,56,572,6.150537634408602
August,CONCEIÇÃO,589,302,2020,2020-08-01,606,134,304,43,355,1442,4.774834437086093
August,CONCEIÇÃO,599,864,2020,2020-08-01,17724,3087,3503,603,2981,27898,32.289351851851855
August,CONCEIÇÃO,905,97,2020,2020-08-01,673,69,30,3,18,793,8.175257731958762
August,CONCEIÇÃO,2271,1606,2020,2020-08-01,43467,6573,11814,3192,2384,67430,41.986301369863014
August,CONCEIÇÃO,6301,534,2020,2020-08-01,16617,2393,2387,630,1677,23704,44.38951310861423
August,DUNAS - URB,33,2854,2020,2020-08-01,112614,18480,15049,3922,14785,164850,57.76103714085494
August,DUNAS - URB,40,2527,2020,2020-08-01,90591,15130,23474,6697,9189,145081,57.41234665611397
August,DUNAS - URB,331,450,2020,2020-08-01,12284,2161,1661,490,1272,17868,39.70666666666666
August,DUNAS - URB,411,372,2020,2020-08-01,8592,1452,1763,498,1839,14144,38.02150537634409
August,GUANABARA - URB,2,1569,2020,2020-08-01,44533,6513,6176,1766,4173,63161,40.25557680050988
August,GUANABARA - URB,4,1109,2020,2020-08-01,27740,3734,2816,953,2488,37731,34.022542831379624
August,GUANABARA - URB,5,32,2020,2020-08-01,784,132,127,42,36,1121,35.03125
August,GUANABARA - URB,8,2491,2020,2020-08-01,83051,11599,15198,3695,15023,128566,51.612203934162984
August,GUANABARA - URB,19,452,2020,2020-08-01,13204,2092,4821,1551,871,22539,49.86504424778761
August,GUANABARA - URB,25,1,2020,2020-08-01,0,0,0,0,0,0,0.0
August,GUANABARA - URB,60,2283,2020,2020-08-01,75937,11909,10481,3023,6869,108219,47.402102496714846
August,GUANABARA - URB,64,1873,2020,2020-08-01,69326,10531,14220,4537,4843,103457,55.23598505072077
August,GUANABARA - URB,67,941,2020,2020-08-01,36188,5157,6460,2217,1481,51503,54.73219978746015
August,GUANABARA - URB,70,1030,2020,2020-08-01,33605,4655,6080,2018,1868,48226,46.82135922330097
August,GUANABARA - URB,72,1512,2020,2020-08-01,46428,6242,5214,1609,4518,64011,42.33531746031746
August,GUANABARA - URB,75,449,2020,2020-08-01,20825,3947,3436,999,1072,30279,67.43652561247217
August,GUANABARA - URB,77,2178,2020,2020-08-01,63163,8155,6345,1899,6705,86267,39.60835629017447
August,GUANABARA - URB,79,1929,2020,2020-08-01,60167,10421,8006,2011,6433,87038,45.12078797304303
August,GUANABARA - URB,84,1807,2020,2020-08-01,58952,9607,10085,2880,7408,88932,49.215273934698395
August,GUANABARA - URB,101,2,2020,2020-08-01,1,1,2,1,0,5,2.5
August,GUANABARA - URB,125,88,2020,2020-08-01,320,32,21,2,10,385,4.375
August,GUANABARA - URB,593,383,2020,2020-08-01,1549,367,442,119,124,2601,6.7911227154047
August,GUANABARA - URB,1029,508,2020,2020-08-01,15336,2259,2053,573,1675,21896,43.10236220472441
August,GUANABARA - URB,1516,1758,2020,2020-08-01,52277,8190,10541,3469,3908,78385,44.587599544937426
August,GUANABARA - URB,1778,508,2020,2020-08-01,19520,2992,3748,1273,1562,29095,57.273622047244096
August,GUANABARA - URB,6443,544,2020,2020-08-01,19862,3384,3293,992,1400,28931,53.181985294117645
August,GUANABARA - URB,7501,82,2020,2020-08-01,3570,647,611,184,192,5204,63.46341463414634
August,REUNIDAS,7,2209,2020,2020-08-01,64312,9165,7492,2028,6155,89152,40.3585332729742
August,REUNIDAS,26,1331,2020,2020-08-01,34744,4799,3499,1036,5923,50001,37.56649135987979
August,REUNIDAS,27,1667,2020,2020-08-01,45235,7612,9226,2810,2896,67779,40.65926814637073
August,REUNIDAS,35,1502,2020,2020-08-01,42543,7965,8674,2434,5128,66744,44.436750998668444
August,REUNIDAS,68,551,2020,2020-08-01,12015,1403,1960,504,953,16835,30.5535390199637
August,REUNIDAS,73,3489,2020,2020-08-01,130136,18796,14751,4477,20077,188237,53.95156205216394
August,REUNIDAS,1029,1512,2020,2020-08-01,49803,6976,7227,2126,5251,71383,47.210978835978835
August,REUNIDAS,6443,475,2020,2020-08-01,26022,4621,4122,1206,1946,37917,79.82526315789474
August,REUNIDAS,7847,1522,2020,2020-08-01,45239,7893,7774,2294,3974,67174,44.135348226018394
August,REUNIDAS,9018,44,2020,2020-08-01,131,16,20,2,23,192,4.363636363636363
August,SANTA MARIA - URB,24,1448,2020,2020-08-01,30215,5266,5460,1842,4825,47608,32.87845303867403
August,SANTA MARIA - URB,36,216,2020,2020-08-01,2105,367,665,196,162,3495,16.180555555555557
August,SANTA MARIA - URB,37,1583,2020,2020-08-01,27664,5303,5214,1654,4836,44671,28.219204042956413
August,SANTA MARIA - URB,38,3513,2020,2020-08-01,121654,21371,35792,10510,10466,199793,56.87247366922858
August,SANTA MARIA - URB,39,1765,2020,2020-08-01,31314,5052,4739,1306,4559,46970,26.611898016997166
August,SANTA MARIA - URB,44,13,2020,2020-08-01,11,2,2,0,6,21,1.6153846153846154
August,SANTA MARIA - URB,46,1593,2020,2020-08-01,36705,6204,4391,1587,6499,55386,34.76836158192091
August,SANTA MARIA - URB,54,2252,2020,2020-08-01,48951,8751,8982,3332,8892,78908,35.03907637655417
August,SANTA MARIA - URB,56,660,2020,2020-08-01,7420,855,743,245,1278,10541,15.97121212121212
August,SANTA MARIA - URB,83,808,2020,2020-08-01,18405,2324,2207,574,750,24260,30.024752475247524
August,SANTA MARIA - URB,331,734,2020,2020-08-01,17397,3243,2447,690,1712,25489,34.72615803814714
August,SANTA MARIA - URB,411,271,2020,2020-08-01,6680,1279,1123,297,869,10248,37.81549815498155
August,SANTA MARIA - URB,412,6,2020,2020-08-01,151,45,31,4,20,251,41.833333333333336
August,SANTA MARIA - URB,536,37,2020,2020-08-01,103,11,42,11,10,177,4.783783783783784
August,SANTA MARIA - URB,544,58,2020,2020-08-01,128,23,69,19,23,262,4.517241379310345
August,VIA SUL - URB,50,3982,2020,2020-08-01,108319,16755,15047,4213,14682,159016,39.93370165745856
August,VIA SUL - URB,51,1508,2020,2020-08-01,27581,5471,5596,1801,4417,44866,29.751989389920425
August,VIA SUL - URB,52,1617,2020,2020-08-01,30777,5859,8011,3010,4511,52168,32.26221397649969
August,VIA SUL - URB,65,25,2020,2020-08-01,324,56,54,15,24,473,18.92
September,CONCEIÇÃO,21,2290,2020,2020-09-01,58946,8288,14440,4358,3939,89971,39.288646288209605
September,CONCEIÇÃO,30,1890,2020,2020-09-01,32218,4441,5308,1593,4656,48216,25.511111111111113
September,CONCEIÇÃO,31,176,2020,2020-09-01,4311,559,682,214,527,6293,35.75568181818182
September,CONCEIÇÃO,41,722,2020,2020-09-01,13761,2106,2251,743,2752,21613,29.934903047091414
September,CONCEIÇÃO,59,1904,2020,2020-09-01,47592,6102,12921,3753,4743,75111,39.44905462184874
September,CONCEIÇÃO,63,1751,2020,2020-09-01,64257,9781,11031,2984,6799,94852,54.17018846373501
September,CONCEIÇÃO,76,577,2020,2020-09-01,14548,1844,3090,734,1264,21480,37.227036395147316
September,CONCEIÇÃO,83,717,2020,2020-09-01,19202,2000,1979,484,765,24430,34.07252440725244
September,CONCEIÇÃO,411,698,2020,2020-09-01,17249,3014,3505,978,2789,27535,39.448424068767906
September,CONCEIÇÃO,587,199,2020,2020-09-01,766,147,352,51,148,1464,7.35678391959799
September,CONCEIÇÃO,589,449,2020,2020-09-01,921,176,523,103,561,2284,5.086859688195991
September,CONCEIÇÃO,599,1092,2020,2020-09-01,21133,3448,3990,797,3702,33070,30.283882783882785
September,CONCEIÇÃO,905,123,2020,2020-09-01,1974,135,75,14,90,2288,18.601626016260163
September,CONCEIÇÃO,2271,1658,2020,2020-09-01,44091,5848,12247,3548,2299,68033,41.03317249698432
September,CONCEIÇÃO,6301,157,2020,2020-09-01,4555,650,818,241,514,6778,43.17197452229299
September,CONCEIÇÃO,7601,13,2020,2020-09-01,271,35,64,19,24,413,31.76923076923077
September,DUNAS - URB,33,2927,2020,2020-09-01,122465,18640,15817,4453,16760,178135,60.859241544243254
September,DUNAS - URB,40,2518,2020,2020-09-01,90447,13415,24034,7188,9254,144338,57.322478157267675
September,DUNAS - URB,331,495,2020,2020-09-01,14653,2433,2146,663,1309,21204,42.836363636363636
September,DUNAS - URB,332,294,2020,2020-09-01,3574,582,444,134,402,5136,17.46938775510204
September,DUNAS - URB,411,348,2020,2020-09-01,8197,1296,1735,486,1761,13475,38.72126436781609
September,DUNAS - URB,557,386,2020,2020-09-01,604,108,144,45,71,972,2.518134715025907
September,DUNAS - URB,585,287,2020,2020-09-01,1341,361,467,98,293,2560,8.9198606271777
September,GUANABARA - URB,2,2187,2020,2020-09-01,46441,6699,7702,2263,5841,68946,31.525377229080934
September,GUANABARA - URB,4,1194,2020,2020-09-01,30239,3799,2907,980,2894,40819,34.18676716917923
September,GUANABARA - URB,5,45,2020,2020-09-01,1176,168,206,75,48,1673,37.17777777777778
September,GUANABARA - URB,8,2673,2020,2020-09-01,89901,12188,16512,4437,16705,139743,52.27946127946128
September,GUANABARA - URB,15,510,2020,2020-09-01,25239,3656,5301,1838,1890,37924,74.36078431372549
September,GUANABARA - URB,19,836,2020,2020-09-01,14365,1704,5229,1690,1049,24037,28.752392344497608
September,GUANABARA - URB,20,456,2020,2020-09-01,4077,597,1891,674,320,7559,16.57675438596491
September,GUANABARA - URB,25,1059,2020,2020-09-01,8340,1158,3051,1102,499,14150,13.36166194523135
September,GUANABARA - URB,43,613,2020,2020-09-01,13204,2164,2305,619,1137,19429,31.69494290375204
September,GUANABARA - URB,60,2631,2020,2020-09-01,86902,12718,11862,3734,8094,123310,46.868110984416575
September,GUANABARA - URB,64,2056,2020,2020-09-01,76581,11236,16043,5252,5575,114687,55.78161478599222
September,GUANABARA - URB,67,964,2020,2020-09-01,36695,4972,6750,2380,1548,52345,54.29979253112033
September,GUANABARA - URB,70,1216,2020,2020-09-01,38885,4923,6922,2500,2159,55389,45.55016447368421
September,GUANABARA - URB,72,1671,2020,2020-09-01,50737,6346,5906,1832,5037,69858,41.806104129263915
September,GUANABARA - URB,75,594,2020,2020-09-01,21936,3802,3785,1151,1320,31994,53.861952861952865
September,GUANABARA - URB,76,196,2020,2020-09-01,5235,677,1263,301,492,7968,40.6530612244898
September,GUANABARA - URB,77,2315,2020,2020-09-01,71484,8812,7271,2405,7906,97878,42.27991360691145
September,GUANABARA - URB,79,1889,2020,2020-09-01,62807,10405,8184,2221,6428,90045,47.66807834833245
September,GUANABARA - URB,84,1790,2020,2020-09-01,63021,9642,11056,3168,7573,94460,52.770949720670394
September,GUANABARA - URB,125,102,2020,2020-09-01,1036,42,39,1,35,1153,11.303921568627452
September,GUANABARA - URB,581,1220,2020,2020-09-01,2220,327,742,197,279,3765,3.0860655737704916
September,GUANABARA - URB,592,269,2020,2020-09-01,656,132,236,56,65,1145,4.256505576208179
September,GUANABARA - URB,593,435,2020,2020-09-01,1750,430,464,121,193,2958,6.8
September,GUANABARA - URB,1029,759,2020,2020-09-01,23626,3321,3262,933,2856,33998,44.7931488801054
September,GUANABARA - URB,1516,1048,2020,2020-09-01,31073,4376,6641,2259,2300,46649,44.51240458015267
